date,store_id,product_id,promotion_id,qty,revenue
2025-03-26,S004,P008,PROMO00,46,669.76
2025-03-26,S005,P008,PROMO07,42,521.63
2025-03-26,S001,P009,PROMO07,60,1292.3
2025-03-26,S002,P009,PROMO00,54,1363.5
2025-03-26,S003,P009,PROMO00,28,707.0
2025-03-26,S004,P009,PROMO00,30,757.5
2025-03-26,S005,P009,PROMO00,27,681.75
2025-03-26,S001,P010,PROMO00,67,2357.73
2025-03-26,S002,P010,PROMO00,58,2041.02
2025-03-26,S003,P010,PROMO00,32,1126.08
2025-03-26,S004,P010,PROMO00,36,1266.84
2025-03-26,S005,P010,PROMO00,31,1090.89
2025-03-26,S001,P011,PROMO07,55,2771.74
2025-03-26,S002,P011,PROMO07,44,2217.39
2025-03-26,S003,P011,PROMO07,28,1411.07
2025-03-26,S004,P011,PROMO00,20,1181.6
2025-03-26,S005,P011,PROMO00,16,945.28
2025-03-26,S001,P012,PROMO00,19,1176.48
2025-03-26,S002,P012,PROMO00,19,1176.48
2025-03-26,S003,P012,PROMO07,13,686.63
2025-03-26,S004,P012,PROMO07,13,686.63
2025-03-26,S005,P012,PROMO07,12,633.81
2025-03-26,S001,P013,PROMO00,25,2255.0
2025-03-26,S002,P013,PROMO07,31,2385.16
2025-03-26,S003,P013,PROMO00,16,1443.2
2025-03-26,S004,P013,PROMO00,13,1172.6
2025-03-26,S005,P013,PROMO00,13,1172.6
2025-03-26,S001,P014,PROMO07,73,1882.39
2025-03-26,S002,P014,PROMO00,72,2176.56
2025-03-26,S003,P014,PROMO00,46,1390.58
2025-03-26,S004,P014,PROMO00,46,1390.58
2025-03-26,S005,P014,PROMO07,49,1263.52
2025-03-26,S001,P015,PROMO00,55,1144.0
2025-03-26,S002,P015,PROMO00,45,936.0
2025-03-26,S003,P015,PROMO07,37,656.47
2025-03-26,S004,P015,PROMO00,26,540.8
2025-03-26,S005,P015,PROMO00,22,457.6
2025-03-27,S001,P001,PROMO00,103,1801.47
2025-03-27,S002,P001,PROMO07,112,1670.92
2025-03-27,S003,P001,PROMO07,62,924.98
2025-03-27,S004,P001,PROMO07,56,835.46
2025-03-27,S005,P001,PROMO00,54,944.46
2025-03-27,S001,P002,PROMO00,194,4780.16
2025-03-27,S002,P002,PROMO00,165,4065.6
2025-03-27,S003,P002,PROMO07,151,3173.71
2025-03-27,S004,P002,PROMO00,90,2217.6
2025-03-27,S005,P002,PROMO00,96,2365.44
2025-03-27,S001,P003,PROMO07,124,2320.64
2025-03-27,S002,P003,PROMO07,112,2096.06
2025-03-27,S003,P003,PROMO00,56,1228.64
2025-03-27,S004,P003,PROMO00,54,1184.76
2025-03-27,S005,P003,PROMO00,51,1118.94
2025-03-27,S001,P004,PROMO00,165,3798.3
2025-03-27,S002,P004,PROMO00,160,3683.2
2025-03-27,S003,P004,PROMO00,91,2094.82
2025-03-27,S004,P004,PROMO07,113,2218.87
2025-03-27,S005,P004,PROMO00,68,1565.36
2025-03-27,S001,P005,PROMO00,97,2381.35
2025-03-27,S002,P005,PROMO07,104,2177.88
2025-03-27,S003,P005,PROMO07,56,1172.7
2025-03-27,S004,P005,PROMO00,50,1227.5
2025-03-27,S005,P005,PROMO00,39,957.45
2025-03-27,S001,P006,PROMO00,156,2057.64
2025-03-27,S002,P006,PROMO00,156,2057.64
2025-03-27,S003,P006,PROMO00,80,1055.2
2025-03-27,S004,P006,PROMO07,81,911.34
2025-03-27,S005,P006,PROMO07,74,832.58
2025-03-27,S001,P007,PROMO00,89,2214.32
2025-03-27,S002,P007,PROMO07,106,2249.6
2025-03-27,S003,P007,PROMO00,46,1144.48
2025-03-27,S004,P007,PROMO07,51,1082.35
2025-03-27,S005,P007,PROMO00,51,1268.88
2025-03-27,S001,P008,PROMO07,84,1043.25
2025-03-27,S002,P008,PROMO00,74,1077.44
2025-03-27,S003,P008,PROMO07,41,509.21
2025-03-27,S004,P008,PROMO00,45,655.2
2025-03-27,S005,P008,PROMO00,39,567.84
2025-03-27,S001,P009,PROMO07,72,1550.75
2025-03-27,S002,P009,PROMO00,64,1616.0
2025-03-27,S003,P009,PROMO00,31,782.75
2025-03-27,S004,P009,PROMO00,27,681.75
2025-03-27,S005,P009,PROMO07,31,667.69
2025-03-27,S001,P010,PROMO00,60,2111.4
2025-03-27,S002,P010,PROMO00,66,2322.54
2025-03-27,S003,P010,PROMO07,43,1290.73
2025-03-27,S004,P010,PROMO07,40,1200.68
2025-03-27,S005,P010,PROMO00,33,1161.27
2025-03-27,S001,P011,PROMO07,40,2015.81
2025-03-27,S002,P011,PROMO00,34,2008.72
2025-03-27,S003,P011,PROMO07,23,1159.09
2025-03-27,S004,P011,PROMO00,22,1299.76
2025-03-27,S005,P011,PROMO00,16,945.28
2025-03-27,S001,P012,PROMO00,23,1424.16
2025-03-27,S002,P012,PROMO07,19,1003.54
2025-03-27,S003,P012,PROMO00,13,804.96
2025-03-27,S004,P012,PROMO00,10,619.2
2025-03-27,S005,P012,PROMO07,13,686.63
2025-03-27,S001,P013,PROMO07,30,2308.22
2025-03-27,S002,P013,PROMO00,32,2886.4
2025-03-27,S003,P013,PROMO00,14,1262.8
2025-03-27,S004,P013,PROMO07,15,1154.11
2025-03-27,S005,P013,PROMO07,13,1000.23
2025-03-27,S001,P014,PROMO00,61,1844.03
2025-03-27,S002,P014,PROMO00,79,2388.17
2025-03-27,S003,P014,PROMO07,50,1289.31
2025-03-27,S004,P014,PROMO00,41,1239.43
2025-03-27,S005,P014,PROMO07,45,1160.38
2025-03-27,S001,P015,PROMO00,58,1206.4
2025-03-27,S002,P015,PROMO00,53,1102.4
2025-03-27,S003,P015,PROMO00,32,665.6
2025-03-27,S004,P015,PROMO07,29,514.53
2025-03-27,S005,P015,PROMO00,25,520.0
2025-03-28,S001,P001,PROMO00,102,1783.98
2025-03-28,S002,P001,PROMO00,81,1416.69
2025-03-28,S003,P001,PROMO00,44,769.56
2025-03-28,S004,P001,PROMO07,52,775.79
2025-03-28,S005,P001,PROMO00,43,752.07
2025-03-28,S001,P002,PROMO00,186,4583.04
2025-03-28,S002,P002,PROMO07,177,3720.17
2025-03-28,S003,P002,PROMO00,86,2119.04
2025-03-28,S004,P002,PROMO00,101,2488.64
2025-03-28,S005,P002,PROMO00,89,2192.96
2025-03-28,S001,P003,PROMO07,140,2620.07
2025-03-28,S002,P003,PROMO00,126,2764.44
2025-03-28,S003,P003,PROMO07,54,1010.6
2025-03-28,S004,P003,PROMO00,53,1162.82
2025-03-28,S005,P003,PROMO00,48,1053.12
2025-03-28,S001,P004,PROMO00,182,4189.64
2025-03-28,S002,P004,PROMO07,183,3593.4
2025-03-28,S003,P004,PROMO07,131,2572.32
2025-03-28,S004,P004,PROMO00,92,2117.84
2025-03-28,S005,P004,PROMO00,73,1680.46
2025-03-28,S001,P005,PROMO07,114,2387.29
2025-03-28,S002,P005,PROMO07,79,1654.35
2025-03-28,S003,P005,PROMO00,47,1153.85
2025-03-28,S004,P005,PROMO00,40,982.0
2025-03-28,S005,P005,PROMO00,49,1202.95
2025-03-28,S001,P006,PROMO07,152,1710.16
2025-03-28,S002,P006,PROMO07,172,1935.18
2025-03-28,S003,P006,PROMO00,80,1055.2
2025-03-28,S004,P006,PROMO00,75,989.25
2025-03-28,S005,P006,PROMO07,65,731.32
2025-03-28,S001,P007,PROMO07,89,1888.81
2025-03-28,S002,P007,PROMO00,91,2264.08
2025-03-28,S003,P007,PROMO00,43,1069.84
2025-03-28,S004,P007,PROMO07,65,1379.47
2025-03-28,S005,P007,PROMO00,50,1244.0
2025-03-28,S001,P008,PROMO07,90,1117.77
2025-03-28,S002,P008,PROMO00,75,1092.0
2025-03-28,S003,P008,PROMO00,46,669.76
2025-03-28,S004,P008,PROMO00,34,495.04
2025-03-28,S005,P008,PROMO07,45,558.89
2025-03-28,S001,P009,PROMO07,63,1356.91
2025-03-28,S002,P009,PROMO07,57,1227.68
2025-03-28,S003,P009,PROMO07,31,667.69
2025-03-28,S004,P009,PROMO00,26,656.5
2025-03-28,S005,P009,PROMO00,22,555.5
2025-03-28,S001,P010,PROMO07,64,1921.09
2025-03-28,S002,P010,PROMO00,53,1865.07
2025-03-28,S003,P010,PROMO07,38,1140.65
2025-03-28,S004,P010,PROMO00,31,1090.89
2025-03-28,S005,P010,PROMO00,27,950.13
2025-03-28,S001,P011,PROMO00,41,2422.28
2025-03-28,S002,P011,PROMO07,50,2519.76
2025-03-28,S003,P011,PROMO00,20,1181.6
2025-03-28,S004,P011,PROMO00,21,1240.68
2025-03-28,S005,P011,PROMO00,20,1181.6
2025-03-28,S001,P012,PROMO07,20,1056.36
2025-03-28,S002,P012,PROMO00,19,1176.48
2025-03-28,S003,P012,PROMO00,10,619.2
2025-03-28,S004,P012,PROMO00,10,619.2
2025-03-28,S005,P012,PROMO00,8,495.36
2025-03-28,S001,P013,PROMO07,30,2308.22
2025-03-28,S002,P013,PROMO00,24,2164.8
2025-03-28,S003,P013,PROMO00,12,1082.4
2025-03-28,S004,P013,PROMO07,17,1307.99
2025-03-28,S005,P013,PROMO07,13,1000.23
2025-03-28,S001,P014,PROMO00,88,2660.24
2025-03-28,S002,P014,PROMO00,85,2569.55
2025-03-28,S003,P014,PROMO07,41,1057.23
2025-03-28,S004,P014,PROMO00,38,1148.74
2025-03-28,S005,P014,PROMO00,42,1269.66
2025-03-28,S001,P015,PROMO07,70,1241.97
2025-03-28,S002,P015,PROMO00,55,1144.0
2025-03-28,S003,P015,PROMO00,27,561.6
2025-03-28,S004,P015,PROMO00,25,520.0
2025-03-28,S005,P015,PROMO07,31,550.01
2025-03-29,S001,P001,PROMO00,132,2308.68
2025-03-29,S002,P001,PROMO00,104,1818.96
2025-03-29,S003,P001,PROMO00,64,1119.36
2025-03-29,S004,P001,PROMO00,57,996.93
2025-03-29,S005,P001,PROMO00,53,926.97
2025-03-29,S001,P002,PROMO00,214,5272.96
2025-03-29,S002,P002,PROMO00,206,5075.84
2025-03-29,S003,P002,PROMO00,122,3006.08
2025-03-29,S004,P002,PROMO00,118,2907.52
2025-03-29,S005,P002,PROMO00,114,2808.96
2025-03-29,S001,P003,PROMO00,137,3005.78
2025-03-29,S002,P003,PROMO00,131,2874.14
2025-03-29,S003,P003,PROMO00,74,1623.56
2025-03-29,S004,P003,PROMO00,65,1426.1
2025-03-29,S005,P003,PROMO00,61,1338.34
2025-03-29,S001,P004,PROMO00,240,5524.8
2025-03-29,S002,P004,PROMO00,240,5524.8
2025-03-29,S003,P004,PROMO00,114,2624.28
2025-03-29,S004,P004,PROMO00,109,2509.18
2025-03-29,S005,P004,PROMO00,121,2785.42
2025-03-29,S001,P005,PROMO00,187,4590.85
2025-03-29,S002,P005,PROMO00,160,3928.0
2025-03-29,S003,P005,PROMO00,86,2111.3
2025-03-29,S004,P005,PROMO00,72,1767.6
2025-03-29,S005,P005,PROMO00,80,1964.0
2025-03-29,S001,P006,PROMO00,313,4128.47
2025-03-29,S002,P006,PROMO00,240,3165.6
2025-03-29,S003,P006,PROMO00,137,1807.03
2025-03-29,S004,P006,PROMO00,121,1595.99
2025-03-29,S005,P006,PROMO00,139,1833.41
2025-03-29,S001,P007,PROMO00,209,5199.92
2025-03-29,S002,P007,PROMO00,155,3856.4
2025-03-29,S003,P007,PROMO00,91,2264.08
2025-03-29,S004,P007,PROMO00,80,1990.4
2025-03-29,S005,P007,PROMO00,84,2089.92
2025-03-29,S001,P008,PROMO00,131,1907.36
2025-03-29,S002,P008,PROMO00,150,2184.0
2025-03-29,S003,P008,PROMO00,92,1339.52
2025-03-29,S004,P008,PROMO00,73,1062.88
2025-03-29,S005,P008,PROMO00,71,1033.76
2025-03-29,S001,P009,PROMO00,81,2045.25
2025-03-29,S002,P009,PROMO00,84,2121.0
2025-03-29,S003,P009,PROMO00,38,959.5
2025-03-29,S004,P009,PROMO00,44,1111.0
2025-03-29,S005,P009,PROMO00,38,959.5
2025-03-29,S001,P010,PROMO00,87,3061.53
2025-03-29,S002,P010,PROMO00,74,2604.06
2025-03-29,S003,P010,PROMO00,43,1513.17
2025-03-29,S004,P010,PROMO00,42,1477.98
2025-03-29,S005,P010,PROMO00,40,1407.6
2025-03-29,S001,P011,PROMO00,58,3426.64
2025-03-29,S002,P011,PROMO00,49,2894.92
2025-03-29,S003,P011,PROMO00,33,1949.64
2025-03-29,S004,P011,PROMO00,31,1831.48
2025-03-29,S005,P011,PROMO00,28,1654.24
2025-03-29,S001,P012,PROMO00,30,1857.6
2025-03-29,S002,P012,PROMO00,30,1857.6
2025-03-29,S003,P012,PROMO00,17,1052.64
2025-03-29,S004,P012,PROMO00,16,990.72
2025-03-29,S005,P012,PROMO00,13,804.96
2025-03-29,S001,P013,PROMO00,40,3608.0
2025-03-29,S002,P013,PROMO00,38,3427.6
2025-03-29,S003,P013,PROMO00,24,2164.8
2025-03-29,S004,P013,PROMO00,19,1713.8
2025-03-29,S005,P013,PROMO00,18,1623.6
2025-03-29,S001,P014,PROMO00,117,3536.91
2025-03-29,S002,P014,PROMO00,123,3718.29
2025-03-29,S003,P014,PROMO00,52,1571.96
2025-03-29,S004,P014,PROMO00,60,1813.8
2025-03-29,S005,P014,PROMO00,53,1602.19
2025-03-29,S001,P015,PROMO00,81,1684.8
2025-03-29,S002,P015,PROMO00,82,1705.6
2025-03-29,S003,P015,PROMO00,51,1060.8
2025-03-29,S004,P015,PROMO00,44,915.2
2025-03-29,S005,P015,PROMO00,49,1019.2
2025-03-30,S001,P001,PROMO00,104,1818.96
2025-03-30,S002,P001,PROMO00,93,1626.57
2025-03-30,S003,P001,PROMO00,50,874.5
2025-03-30,S004,P001,PROMO00,55,961.95
2025-03-30,S005,P001,PROMO00,49,857.01
2025-03-30,S001,P002,PROMO00,226,5568.64
2025-03-30,S002,P002,PROMO00,266,6554.24
2025-03-30,S003,P002,PROMO00,122,3006.08
2025-03-30,S004,P002,PROMO00,135,3326.4
2025-03-30,S005,P002,PROMO00,97,2390.08
2025-03-30,S001,P003,PROMO00,152,3334.88
2025-03-30,S002,P003,PROMO00,104,2281.76
2025-03-30,S003,P003,PROMO00,58,1272.52
2025-03-30,S004,P003,PROMO00,76,1667.44
2025-03-30,S005,P003,PROMO00,52,1140.88
2025-03-30,S001,P004,PROMO00,192,4419.84
2025-03-30,S002,P004,PROMO00,176,4051.52
2025-03-30,S003,P004,PROMO00,102,2348.04
2025-03-30,S004,P004,PROMO00,93,2140.86
2025-03-30,S005,P004,PROMO00,83,1910.66
2025-03-30,S001,P005,PROMO00,172,4222.6
2025-03-30,S002,P005,PROMO00,140,3437.0
2025-03-30,S003,P005,PROMO00,79,1939.45
2025-03-30,S004,P005,PROMO00,78,1914.9
2025-03-30,S005,P005,PROMO00,64,1571.2
2025-03-30,S001,P006,PROMO00,229,3020.51
2025-03-30,S002,P006,PROMO00,264,3482.16
2025-03-30,S003,P006,PROMO00,106,1398.14
2025-03-30,S004,P006,PROMO00,105,1384.95
2025-03-30,S005,P006,PROMO00,110,1450.9
2025-03-30,S001,P007,PROMO00,138,3433.44
2025-03-30,S002,P007,PROMO00,163,4055.44
2025-03-30,S003,P007,PROMO00,83,2065.04
2025-03-30,S004,P007,PROMO00,87,2164.56
2025-03-30,S005,P007,PROMO00,77,1915.76
2025-03-30,S001,P008,PROMO00,117,1703.52
2025-03-30,S002,P008,PROMO00,145,2111.2
2025-03-30,S003,P008,PROMO00,66,960.96
2025-03-30,S004,P008,PROMO00,71,1033.76
2025-03-30,S005,P008,PROMO00,60,873.6
2025-03-30,S001,P009,PROMO00,75,1893.75
2025-03-30,S002,P009,PROMO00,61,1540.25
2025-03-30,S003,P009,PROMO00,43,1085.75
2025-03-30,S004,P009,PROMO00,43,1085.75
2025-03-30,S005,P009,PROMO00,35,883.75
2025-03-30,S001,P010,PROMO00,73,2568.87
2025-03-30,S002,P010,PROMO00,74,2604.06
2025-03-30,S003,P010,PROMO00,47,1653.93
2025-03-30,S004,P010,PROMO00,38,1337.22
2025-03-30,S005,P010,PROMO00,36,1266.84
2025-03-30,S001,P011,PROMO00,59,3485.72
2025-03-30,S002,P011,PROMO00,56,3308.48
2025-03-30,S003,P011,PROMO00,23,1358.84
2025-03-30,S004,P011,PROMO00,25,1477.0
2025-03-30,S005,P011,PROMO00,26,1536.08
2025-03-30,S001,P012,PROMO00,32,1981.44
2025-03-30,S002,P012,PROMO00,28,1733.76
2025-03-30,S003,P012,PROMO00,16,990.72
2025-03-30,S004,P012,PROMO00,13,804.96
2025-03-30,S005,P012,PROMO00,11,681.12
2025-03-30,S001,P013,PROMO00,41,3698.2
2025-03-30,S002,P013,PROMO00,36,3247.2
2025-03-30,S003,P013,PROMO00,21,1894.2
2025-03-30,S004,P013,PROMO00,17,1533.4
2025-03-30,S005,P013,PROMO00,15,1353.0
2025-03-30,S001,P014,PROMO00,114,3446.22
2025-03-30,S002,P014,PROMO00,99,2992.77
2025-03-30,S003,P014,PROMO00,48,1451.04
2025-03-30,S004,P014,PROMO00,69,2085.87
2025-03-30,S005,P014,PROMO00,53,1602.19
2025-03-30,S001,P015,PROMO00,74,1539.2
2025-03-30,S002,P015,PROMO00,62,1289.6
2025-03-30,S003,P015,PROMO00,40,832.0
2025-03-30,S004,P015,PROMO00,43,894.4
2025-03-30,S005,P015,PROMO00,37,769.6
2025-03-31,S001,P001,PROMO00,87,1521.63
2025-03-31,S002,P001,PROMO00,103,1801.47
2025-03-31,S003,P001,PROMO00,59,1031.91
2025-03-31,S004,P001,PROMO00,57,996.93
2025-03-31,S005,P001,PROMO00,46,804.54
2025-03-31,S001,P002,PROMO00,182,4484.48
2025-03-31,S002,P002,PROMO00,226,5568.64
2025-03-31,S003,P002,PROMO00,113,2784.32
2025-03-31,S004,P002,PROMO00,123,3030.72
2025-03-31,S005,P002,PROMO00,98,2414.72
2025-03-31,S001,P003,PROMO00,115,2523.1
2025-03-31,S002,P003,PROMO00,115,2523.1
2025-03-31,S003,P003,PROMO00,81,1777.14
2025-03-31,S004,P003,PROMO00,56,1228.64
2025-03-31,S005,P003,PROMO00,61,1338.34
2025-03-31,S001,P004,PROMO00,153,3522.06
2025-03-31,S002,P004,PROMO00,213,4903.26
2025-03-31,S003,P004,PROMO00,100,2302.0
2025-03-31,S004,P004,PROMO00,89,2048.78
2025-03-31,S005,P004,PROMO00,100,2302.0
2025-03-31,S001,P005,PROMO00,111,2725.05
2025-03-31,S002,P005,PROMO00,87,2135.85
2025-03-31,S003,P005,PROMO00,60,1473.0
2025-03-31,S004,P005,PROMO00,51,1252.05
2025-03-31,S005,P005,PROMO00,55,1350.25
2025-03-31,S001,P006,PROMO00,196,2585.24
2025-03-31,S002,P006,PROMO00,172,2268.68
2025-03-31,S003,P006,PROMO00,92,1213.48
2025-03-31,S004,P006,PROMO00,84,1107.96
2025-03-31,S005,P006,PROMO00,95,1253.05
2025-03-31,S001,P007,PROMO00,111,2761.68
2025-03-31,S002,P007,PROMO00,115,2861.2
2025-03-31,S003,P007,PROMO00,56,1393.28
2025-03-31,S004,P007,PROMO00,55,1368.4
2025-03-31,S005,P007,PROMO00,44,1094.72
2025-03-31,S001,P008,PROMO00,81,1179.36
2025-03-31,S002,P008,PROMO00,100,1456.0
2025-03-31,S003,P008,PROMO00,55,800.8
2025-03-31,S004,P008,PROMO00,52,757.12
2025-03-31,S005,P008,PROMO00,35,509.6
2025-03-31,S001,P009,PROMO00,60,1515.0
2025-03-31,S002,P009,PROMO00,70,1767.5
2025-03-31,S003,P009,PROMO00,37,934.25
2025-03-31,S004,P009,PROMO00,29,732.25
2025-03-31,S005,P009,PROMO00,30,757.5
2025-03-31,S001,P010,PROMO00,66,2322.54
2025-03-31,S002,P010,PROMO00,66,2322.54
2025-03-31,S003,P010,PROMO00,34,1196.46
2025-03-31,S004,P010,PROMO00,37,1302.03
2025-03-31,S005,P010,PROMO00,36,1266.84
2025-03-31,S001,P011,PROMO00,48,2835.84
2025-03-31,S002,P011,PROMO00,40,2363.2
2025-03-31,S003,P011,PROMO00,23,1358.84
2025-03-31,S004,P011,PROMO00,23,1358.84
2025-03-31,S005,P011,PROMO00,19,1122.52
2025-03-31,S001,P012,PROMO00,27,1671.84
2025-03-31,S002,P012,PROMO00,21,1300.32
2025-03-31,S003,P012,PROMO00,11,681.12
2025-03-31,S004,P012,PROMO00,11,681.12
2025-03-31,S005,P012,PROMO00,10,619.2
2025-03-31,S001,P013,PROMO00,31,2796.2
2025-03-31,S002,P013,PROMO00,32,2886.4
2025-03-31,S003,P013,PROMO00,15,1353.0
2025-03-31,S004,P013,PROMO00,16,1443.2
2025-03-31,S005,P013,PROMO00,16,1443.2
2025-03-31,S001,P014,PROMO00,84,2539.32
2025-03-31,S002,P014,PROMO00,79,2388.17
2025-03-31,S003,P014,PROMO00,45,1360.35
2025-03-31,S004,P014,PROMO00,46,1390.58
2025-03-31,S005,P014,PROMO00,41,1239.43
2025-03-31,S001,P015,PROMO00,73,1518.4
2025-03-31,S002,P015,PROMO00,67,1393.6
2025-03-31,S003,P015,PROMO00,34,707.2
2025-03-31,S004,P015,PROMO00,33,686.4
2025-03-31,S005,P015,PROMO00,37,769.6
2025-04-01,S001,P001,PROMO00,119,2081.31
2025-04-01,S002,P001,PROMO00,99,1731.51
2025-04-01,S003,P001,PROMO00,53,926.97
2025-04-01,S004,P001,PROMO00,58,1014.42
2025-04-01,S005,P001,PROMO00,49,857.01
2025-04-01,S001,P002,PROMO00,212,5223.68
2025-04-01,S002,P002,PROMO00,201,4952.64
2025-04-01,S003,P002,PROMO00,123,3030.72
2025-04-01,S004,P002,PROMO00,114,2808.96
2025-04-01,S005,P002,PROMO00,115,2833.6
2025-04-01,S001,P003,PROMO00,137,3005.78
2025-04-01,S002,P003,PROMO00,120,2632.8
2025-04-01,S003,P003,PROMO00,72,1579.68
2025-04-01,S004,P003,PROMO00,71,1557.74
2025-04-01,S005,P003,PROMO00,56,1228.64
2025-04-01,S001,P004,PROMO00,185,4258.7
2025-04-01,S002,P004,PROMO00,191,4396.82
2025-04-01,S003,P004,PROMO00,90,2071.8
2025-04-01,S004,P004,PROMO00,95,2186.9
2025-04-01,S005,P004,PROMO00,112,2578.24
2025-04-01,S001,P005,PROMO00,110,2700.5
2025-04-01,S002,P005,PROMO00,110,2700.5
2025-04-01,S003,P005,PROMO00,48,1178.4
2025-04-01,S004,P005,PROMO00,52,1276.6
2025-04-01,S005,P005,PROMO00,45,1104.75
2025-04-01,S001,P006,PROMO00,149,1965.31
2025-04-01,S002,P006,PROMO00,139,1833.41
2025-04-01,S003,P006,PROMO00,78,1028.82
2025-04-01,S004,P006,PROMO00,71,936.49
2025-04-01,S005,P006,PROMO00,69,910.11
2025-04-01,S001,P007,PROMO00,102,2537.76
2025-04-01,S002,P007,PROMO00,101,2512.88
2025-04-01,S003,P007,PROMO00,59,1467.92
2025-04-01,S004,P007,PROMO00,48,1194.24
2025-04-01,S005,P007,PROMO00,41,1020.08
2025-04-01,S001,P008,PROMO00,73,1062.88
2025-04-01,S002,P008,PROMO00,78,1135.68
2025-04-01,S003,P008,PROMO00,40,582.4
2025-04-01,S004,P008,PROMO00,38,553.28
2025-04-01,S005,P008,PROMO00,42,611.52
2025-04-01,S001,P009,PROMO00,56,1414.0
2025-04-01,S002,P009,PROMO00,61,1540.25
2025-04-01,S003,P009,PROMO00,29,732.25
2025-04-01,S004,P009,PROMO00,28,707.0
2025-04-01,S005,P009,PROMO00,33,833.25
2025-04-01,S001,P010,PROMO00,57,2005.83
2025-04-01,S002,P010,PROMO00,64,2252.16
2025-04-01,S003,P010,PROMO00,40,1407.6
2025-04-01,S004,P010,PROMO00,30,1055.7
2025-04-01,S005,P010,PROMO00,27,950.13
2025-04-01,S001,P011,PROMO00,43,2540.44
2025-04-01,S002,P011,PROMO00,42,2481.36
2025-04-01,S003,P011,PROMO00,24,1417.92
2025-04-01,S004,P011,PROMO00,22,1299.76
2025-04-01,S005,P011,PROMO00,20,1181.6
2025-04-01,S001,P012,PROMO00,20,1238.4
2025-04-01,S002,P012,PROMO00,20,1238.4
2025-04-01,S003,P012,PROMO00,13,804.96
2025-04-01,S004,P012,PROMO00,11,681.12
2025-04-01,S005,P012,PROMO00,9,557.28
2025-04-01,S001,P013,PROMO00,30,2706.0
2025-04-01,S002,P013,PROMO00,24,2164.8
2025-04-01,S003,P013,PROMO00,13,1172.6
2025-04-01,S004,P013,PROMO00,14,1262.8
2025-04-01,S005,P013,PROMO00,13,1172.6
2025-04-01,S001,P014,PROMO00,81,2448.63
2025-04-01,S002,P014,PROMO00,69,2085.87
2025-04-01,S003,P014,PROMO00,49,1481.27
2025-04-01,S004,P014,PROMO00,44,1330.12
2025-04-01,S005,P014,PROMO00,37,1118.51
2025-04-01,S001,P015,PROMO00,55,1144.0
2025-04-01,S002,P015,PROMO00,61,1268.8
2025-04-01,S003,P015,PROMO00,36,748.8
2025-04-01,S004,P015,PROMO00,32,665.6
2025-04-01,S005,P015,PROMO00,28,582.4
2025-04-02,S001,P001,PROMO00,104,1818.96
2025-04-02,S002,P001,PROMO00,129,2256.21
2025-04-02,S003,P001,PROMO00,68,1189.32
2025-04-02,S004,P001,PROMO00,55,961.95
2025-04-02,S005,P001,PROMO00,64,1119.36
2025-04-02,S001,P002,PROMO00,311,7663.04
2025-04-02,S002,P002,PROMO00,205,5051.2
2025-04-02,S003,P002,PROMO00,119,2932.16
2025-04-02,S004,P002,PROMO00,124,3055.36
2025-04-02,S005,P002,PROMO00,123,3030.72
2025-04-02,S001,P003,PROMO00,154,3378.76
2025-04-02,S002,P003,PROMO00,136,2983.84
2025-04-02,S003,P003,PROMO00,83,1821.02
2025-04-02,S004,P003,PROMO00,69,1513.86
2025-04-02,S005,P003,PROMO00,65,1426.1
2025-04-02,S001,P004,PROMO00,237,5455.74
2025-04-02,S002,P004,PROMO00,224,5156.48
2025-04-02,S003,P004,PROMO00,133,3061.66
2025-04-02,S004,P004,PROMO00,129,2969.58
2025-04-02,S005,P004,PROMO00,100,2302.0
2025-04-02,S001,P005,PROMO00,133,3265.15
2025-04-02,S002,P005,PROMO00,101,2479.55
2025-04-02,S003,P005,PROMO00,59,1448.45
2025-04-02,S004,P005,PROMO00,52,1276.6
2025-04-02,S005,P005,PROMO00,50,1227.5
2025-04-02,S001,P006,PROMO00,154,2031.26
2025-04-02,S002,P006,PROMO00,152,2004.88
2025-04-02,S003,P006,PROMO00,108,1424.52
2025-04-02,S004,P006,PROMO00,111,1464.09
2025-04-02,S005,P006,PROMO00,87,1147.53
2025-04-02,S001,P007,PROMO00,139,3458.32
2025-04-02,S002,P007,PROMO00,144,3582.72
2025-04-02,S003,P007,PROMO00,71,1766.48
2025-04-02,S004,P007,PROMO00,63,1567.44
2025-04-02,S005,P007,PROMO00,57,1418.16
2025-04-02,S001,P008,PROMO00,98,1426.88
2025-04-02,S002,P008,PROMO00,74,1077.44
2025-04-02,S003,P008,PROMO00,58,844.48
2025-04-02,S004,P008,PROMO00,63,917.28
2025-04-02,S005,P008,PROMO00,48,698.88
2025-04-02,S001,P009,PROMO00,61,1540.25
2025-04-02,S002,P009,PROMO00,60,1515.0
2025-04-02,S003,P009,PROMO00,38,959.5
2025-04-02,S004,P009,PROMO00,35,883.75
2025-04-02,S005,P009,PROMO00,34,858.5
2025-04-02,S001,P010,PROMO00,82,2885.58
2025-04-02,S002,P010,PROMO00,89,3131.91
2025-04-02,S003,P010,PROMO00,47,1653.93
2025-04-02,S004,P010,PROMO00,33,1161.27
2025-04-02,S005,P010,PROMO00,37,1302.03
2025-04-02,S001,P011,PROMO00,43,2540.44
2025-04-02,S002,P011,PROMO00,45,2658.6
2025-04-02,S003,P011,PROMO00,27,1595.16
2025-04-02,S004,P011,PROMO00,29,1713.32
